#   frequency            amplitude spectral density
   9.5883779e-01   2.2241768e-05
   9.5891376e-01   2.2238487e-05
   9.5898973e-01   2.2235205e-05
   9.5906571e-01   2.2231921e-05
   9.5914168e-01   2.2228637e-05
   9.5921765e-01   2.2225351e-05
   9.5929362e-01   2.2222064e-05
   9.5936959e-01   2.2218776e-05
   9.5944556e-01   2.2215488e-05
   9.5952154e-01   2.2212198e-05
   9.5959751e-01   2.2208909e-05
   9.5967348e-01   2.2205619e-05
   9.5974945e-01   2.2202328e-05
   9.5982542e-01   2.2199037e-05
   9.5990139e-01   2.2195746e-05
   9.5997737e-01   2.2192456e-05
   9.6005334e-01   2.2189165e-05
   9.6012931e-01   2.2185875e-05
   9.6020528e-01   2.2182585e-05
   9.6028125e-01   2.2179295e-05
   9.6035722e-01   2.2176006e-05
   9.6043320e-01   2.2172718e-05
   9.6050917e-01   2.2169431e-05
   9.6058514e-01   2.2166144e-05
   9.6066111e-01   2.2162859e-05
   9.6073708e-01   2.2159575e-05
   9.6081305e-01   2.2156293e-05
   9.6088903e-01   2.2153012e-05
   9.6096500e-01   2.2149733e-05
   9.6104097e-01   2.2146455e-05
   9.6111694e-01   2.2143180e-05
   9.6119291e-01   2.2139906e-05
   9.6126888e-01   2.2136635e-05
   9.6134485e-01   2.2133366e-05
   9.6142083e-01   2.2130100e-05
   9.6149680e-01   2.2126837e-05
   9.6157277e-01   2.2123576e-05
   9.6164874e-01   2.2120319e-05
   9.6172471e-01   2.2117064e-05
   9.6180068e-01   2.2113814e-05
   9.6187666e-01   2.2110566e-05
   9.6195263e-01   2.2107323e-05
   9.6202860e-01   2.2104084e-05
   9.6210457e-01   2.2100849e-05
   9.6218054e-01   2.2097618e-05
   9.6225651e-01   2.2094392e-05
   9.6233249e-01   2.2091170e-05
   9.6240846e-01   2.2087954e-05
   9.6248443e-01   2.2084743e-05
   9.6256040e-01   2.2081538e-05
   9.6263637e-01   2.2078339e-05
   9.6271234e-01   2.2075145e-05
   9.6278832e-01   2.2071958e-05
   9.6286429e-01   2.2068778e-05
   9.6294026e-01   2.2065605e-05
   9.6301623e-01   2.2062439e-05
   9.6309220e-01   2.2059280e-05
   9.6316817e-01   2.2056130e-05
   9.6324415e-01   2.2052987e-05
   9.6332012e-01   2.2049854e-05
   9.6339609e-01   2.2046730e-05
   9.6347206e-01   2.2043615e-05
   9.6354803e-01   2.2040510e-05
   9.6362400e-01   2.2037415e-05
   9.6369998e-01   2.2034331e-05
   9.6377595e-01   2.2031258e-05
   9.6385192e-01   2.2028198e-05
   9.6392789e-01   2.2025149e-05
   9.6400386e-01   2.2022114e-05
   9.6407983e-01   2.2019092e-05
   9.6415580e-01   2.2016084e-05
   9.6423178e-01   2.2013091e-05
   9.6430775e-01   2.2010114e-05
   9.6438372e-01   2.2007153e-05
   9.6445969e-01   2.2004209e-05
   9.6453566e-01   2.2001283e-05
   9.6461163e-01   2.1998375e-05
   9.6468761e-01   2.1995488e-05
   9.6476358e-01   2.1992621e-05
   9.6483955e-01   2.1989776e-05
   9.6491552e-01   2.1986954e-05
   9.6499149e-01   2.1984156e-05
   9.6506746e-01   2.1981383e-05
   9.6514344e-01   2.1978638e-05
   9.6521941e-01   2.1975920e-05
   9.6529538e-01   2.1973233e-05
   9.6537135e-01   2.1970577e-05
   9.6544732e-01   2.1967954e-05
   9.6552329e-01   2.1965367e-05
   9.6559927e-01   2.1962817e-05
   9.6567524e-01   2.1960306e-05
   9.6575121e-01   2.1957838e-05
   9.6582718e-01   2.1955415e-05
   9.6590315e-01   2.1953039e-05
   9.6597912e-01   2.1950714e-05
   9.6605510e-01   2.1948443e-05
   9.6613107e-01   2.1946230e-05
   9.6620704e-01   2.1944078e-05
   9.6628301e-01   2.1941993e-05
   9.6635898e-01   2.1939979e-05
   9.6643495e-01   2.1938041e-05
   9.6651092e-01   2.1936185e-05
   9.6658690e-01   2.1934417e-05
   9.6666287e-01   2.1932746e-05
   9.6673884e-01   2.1931177e-05
   9.6681481e-01   2.1929721e-05
   9.6689078e-01   2.1928387e-05
   9.6696675e-01   2.1927186e-05
   9.6704273e-01   2.1926129e-05
   9.6711870e-01   2.1925232e-05
   9.6719467e-01   2.1924509e-05
   9.6727064e-01   2.1923978e-05
   9.6734661e-01   2.1923660e-05
   9.6742258e-01   2.1923577e-05
   9.6749856e-01   2.1923756e-05
   9.6757453e-01   2.1924227e-05
   9.6765050e-01   2.1925026e-05
   9.6772647e-01   2.1926195e-05
   9.6780244e-01   2.1927783e-05
   9.6787841e-01   2.1929848e-05
   9.6795439e-01   2.1932458e-05
   9.6803036e-01   2.1935698e-05
   9.6810633e-01   2.1939667e-05
   9.6818230e-01   2.1944492e-05
   9.6825827e-01   2.1950324e-05
   9.6833424e-01   2.1957357e-05
   9.6841022e-01   2.1965837e-05
   9.6848619e-01   2.1976082e-05
   9.6856216e-01   2.1988508e-05
   9.6863813e-01   2.2003676e-05
   9.6871410e-01   2.2022358e-05
   9.6879007e-01   2.2045642e-05
   9.6886605e-01   2.2075120e-05
   9.6894202e-01   2.2113214e-05
   9.6901799e-01   2.2163795e-05
   9.6909396e-01   2.2233460e-05
   9.6916993e-01   2.2334448e-05
   9.6924590e-01   2.2492297e-05
   9.6932187e-01   2.2770607e-05
   9.6939785e-01   2.3383757e-05
   9.6947382e-01   2.5777880e-05
   9.6954979e-01   1.5502302e-05
   9.6962576e-01   1.9651827e-05
   9.6970173e-01   2.0528552e-05
   9.6977770e-01   2.0880437e-05
   9.6985368e-01   2.1068666e-05
   9.6992965e-01   2.1185056e-05
   9.7000562e-01   2.1263585e-05
   9.7008159e-01   2.1319729e-05
   9.7015756e-01   2.1361542e-05
   9.7023353e-01   2.1393629e-05
   9.7030951e-01   2.1418813e-05
   9.7038548e-01   2.1438920e-05
   9.7046145e-01   2.1455186e-05
   9.7053742e-01   2.1468475e-05
   9.7061339e-01   2.1479410e-05
   9.7068936e-01   2.1488451e-05
   9.7076534e-01   2.1495947e-05
   9.7084131e-01   2.1502164e-05
   9.7091728e-01   2.1507313e-05
   9.7099325e-01   2.1511558e-05
   9.7106922e-01   2.1515034e-05
   9.7114519e-01   2.1517848e-05
   9.7122117e-01   2.1520090e-05
   9.7129714e-01   2.1521832e-05
   9.7137311e-01   2.1523138e-05
   9.7144908e-01   2.1524057e-05
   9.7152505e-01   2.1524635e-05
   9.7160102e-01   2.1524909e-05
   9.7167700e-01   2.1524911e-05
   9.7175297e-01   2.1524669e-05
   9.7182894e-01   2.1524207e-05
   9.7190491e-01   2.1523546e-05
   9.7198088e-01   2.1522705e-05
   9.7205685e-01   2.1521700e-05
   9.7213282e-01   2.1520545e-05
   9.7220880e-01   2.1519253e-05
   9.7228477e-01   2.1517836e-05
   9.7236074e-01   2.1516303e-05
   9.7243671e-01   2.1514663e-05
   9.7251268e-01   2.1512925e-05
   9.7258865e-01   2.1511096e-05
   9.7266463e-01   2.1509183e-05
   9.7274060e-01   2.1507192e-05
   9.7281657e-01   2.1505127e-05
   9.7289254e-01   2.1502995e-05
   9.7296851e-01   2.1500799e-05
   9.7304448e-01   2.1498543e-05
   9.7312046e-01   2.1496233e-05
   9.7319643e-01   2.1493870e-05
   9.7327240e-01   2.1491458e-05
   9.7334837e-01   2.1489001e-05
   9.7342434e-01   2.1486500e-05
   9.7350031e-01   2.1483958e-05
   9.7357629e-01   2.1481378e-05
   9.7365226e-01   2.1478762e-05
   9.7372823e-01   2.1476111e-05
   9.7380420e-01   2.1473428e-05
   9.7388017e-01   2.1470714e-05
   9.7395614e-01   2.1467971e-05
   9.7403212e-01   2.1465201e-05
   9.7410809e-01   2.1462404e-05
   9.7418406e-01   2.1459582e-05
   9.7426003e-01   2.1456737e-05
   9.7433600e-01   2.1453869e-05
   9.7441197e-01   2.1450979e-05
   9.7448794e-01   2.1448069e-05
   9.7456392e-01   2.1445140e-05
   9.7463989e-01   2.1442192e-05
   9.7471586e-01   2.1439226e-05
   9.7479183e-01   2.1436243e-05
   9.7486780e-01   2.1433243e-05
   9.7494377e-01   2.1430228e-05
   9.7501975e-01   2.1427199e-05
   9.7509572e-01   2.1424155e-05
   9.7517169e-01   2.1421097e-05
   9.7524766e-01   2.1418026e-05
   9.7532363e-01   2.1414942e-05
   9.7539960e-01   2.1411847e-05
   9.7547558e-01   2.1408740e-05
   9.7555155e-01   2.1405621e-05
   9.7562752e-01   2.1402492e-05
   9.7570349e-01   2.1399353e-05
   9.7577946e-01   2.1396204e-05
   9.7585543e-01   2.1393045e-05
   9.7593141e-01   2.1389877e-05
   9.7600738e-01   2.1386700e-05
   9.7608335e-01   2.1383515e-05
   9.7615932e-01   2.1380321e-05
   9.7623529e-01   2.1377120e-05
   9.7631126e-01   2.1373911e-05
   9.7638724e-01   2.1370695e-05
   9.7646321e-01   2.1367471e-05
   9.7653918e-01   2.1364241e-05
   9.7661515e-01   2.1361004e-05
   9.7669112e-01   2.1357761e-05
   9.7676709e-01   2.1354511e-05
   9.7684307e-01   2.1351256e-05
   9.7691904e-01   2.1347995e-05
   9.7699501e-01   2.1344728e-05
   9.7707098e-01   2.1341456e-05
   9.7714695e-01   2.1338179e-05
   9.7722292e-01   2.1334897e-05
   9.7729889e-01   2.1331609e-05
   9.7737487e-01   2.1328318e-05
   9.7745084e-01   2.1325021e-05
   9.7752681e-01   2.1321720e-05
   9.7760278e-01   2.1318415e-05
   9.7767875e-01   2.1315106e-05
   9.7775472e-01   2.1311793e-05
   9.7783070e-01   2.1308476e-05
   9.7790667e-01   2.1305155e-05
   9.7798264e-01   2.1301831e-05
   9.7805861e-01   2.1298503e-05
   9.7813458e-01   2.1295171e-05
   9.7821055e-01   2.1291837e-05
   9.7828653e-01   2.1288499e-05
   9.7836250e-01   2.1285158e-05
   9.7843847e-01   2.1281814e-05
   9.7851444e-01   2.1278467e-05
   9.7859041e-01   2.1275117e-05
   9.7866638e-01   2.1271765e-05
   9.7874236e-01   2.1268409e-05
   9.7881833e-01   2.1265052e-05
   9.7889430e-01   2.1261691e-05
   9.7897027e-01   2.1258329e-05
   9.7904624e-01   2.1254964e-05
   9.7912221e-01   2.1251596e-05
   9.7919819e-01   2.1248227e-05
   9.7927416e-01   2.1244855e-05
   9.7935013e-01   2.1241481e-05
   9.7942610e-01   2.1238106e-05
   9.7950207e-01   2.1234728e-05
   9.7957804e-01   2.1231348e-05
   9.7965401e-01   2.1227967e-05
   9.7972999e-01   2.1224584e-05
   9.7980596e-01   2.1221199e-05
   9.7988193e-01   2.1217812e-05
   9.7995790e-01   2.1214424e-05
   9.8003387e-01   2.1211034e-05
   9.8010984e-01   2.1207642e-05
   9.8018582e-01   2.1204249e-05
   9.8026179e-01   2.1200855e-05
   9.8033776e-01   2.1197459e-05
   9.8041373e-01   2.1194062e-05
   9.8048970e-01   2.1190664e-05
   9.8056567e-01   2.1187264e-05
   9.8064165e-01   2.1183864e-05
   9.8071762e-01   2.1180461e-05
   9.8079359e-01   2.1177058e-05
   9.8086956e-01   2.1173654e-05
   9.8094553e-01   2.1170249e-05
   9.8102150e-01   2.1166842e-05
   9.8109748e-01   2.1163435e-05
   9.8117345e-01   2.1160026e-05
   9.8124942e-01   2.1156617e-05
   9.8132539e-01   2.1153207e-05
   9.8140136e-01   2.1149796e-05
   9.8147733e-01   2.1146384e-05
   9.8155331e-01   2.1142971e-05
   9.8162928e-01   2.1139558e-05
   9.8170525e-01   2.1136143e-05
   9.8178122e-01   2.1132728e-05
   9.8185719e-01   2.1129313e-05
   9.8193316e-01   2.1125896e-05
   9.8200914e-01   2.1122479e-05
   9.8208511e-01   2.1119062e-05
   9.8216108e-01   2.1115643e-05
   9.8223705e-01   2.1112225e-05
   9.8231302e-01   2.1108805e-05
   9.8238899e-01   2.1105385e-05
   9.8246496e-01   2.1101965e-05
   9.8254094e-01   2.1098544e-05
   9.8261691e-01   2.1095123e-05
   9.8269288e-01   2.1091701e-05
   9.8276885e-01   2.1088279e-05
   9.8284482e-01   2.1084856e-05
   9.8292079e-01   2.1081433e-05
   9.8299677e-01   2.1078010e-05
   9.8307274e-01   2.1074587e-05
   9.8314871e-01   2.1071163e-05
   9.8322468e-01   2.1067738e-05
   9.8330065e-01   2.1064314e-05
   9.8337662e-01   2.1060889e-05
   9.8345260e-01   2.1057464e-05
   9.8352857e-01   2.1054039e-05
   9.8360454e-01   2.1050614e-05
   9.8368051e-01   2.1047188e-05
   9.8375648e-01   2.1043762e-05
   9.8383245e-01   2.1040336e-05
   9.8390843e-01   2.1036910e-05
   9.8398440e-01   2.1033484e-05
   9.8406037e-01   2.1030058e-05
   9.8413634e-01   2.1026632e-05
   9.8421231e-01   2.1023205e-05
   9.8428828e-01   2.1019779e-05
   9.8436426e-01   2.1016352e-05
   9.8444023e-01   2.1012926e-05
   9.8451620e-01   2.1009499e-05
   9.8459217e-01   2.1006073e-05
   9.8466814e-01   2.1002646e-05
   9.8474411e-01   2.0999220e-05
   9.8482008e-01   2.0995793e-05
   9.8489606e-01   2.0992367e-05
   9.8497203e-01   2.0988941e-05
   9.8504800e-01   2.0985515e-05
   9.8512397e-01   2.0982088e-05
   9.8519994e-01   2.0978663e-05
   9.8527591e-01   2.0975237e-05
   9.8535189e-01   2.0971811e-05
   9.8542786e-01   2.0968386e-05
   9.8550383e-01   2.0964960e-05
   9.8557980e-01   2.0961535e-05
   9.8565577e-01   2.0958110e-05
   9.8573174e-01   2.0954686e-05
   9.8580772e-01   2.0951261e-05
   9.8588369e-01   2.0947837e-05
   9.8595966e-01   2.0944413e-05
   9.8603563e-01   2.0940989e-05
   9.8611160e-01   2.0937566e-05
   9.8618757e-01   2.0934143e-05
   9.8626355e-01   2.0930720e-05
   9.8633952e-01   2.0927298e-05
   9.8641549e-01   2.0923876e-05
   9.8649146e-01   2.0920454e-05
   9.8656743e-01   2.0917033e-05
   9.8664340e-01   2.0913612e-05
   9.8671938e-01   2.0910192e-05
   9.8679535e-01   2.0906772e-05
   9.8687132e-01   2.0903352e-05
   9.8694729e-01   2.0899933e-05
   9.8702326e-01   2.0896514e-05
   9.8709923e-01   2.0893096e-05
   9.8717521e-01   2.0889679e-05
   9.8725118e-01   2.0886262e-05
   9.8732715e-01   2.0882845e-05
   9.8740312e-01   2.0879430e-05
   9.8747909e-01   2.0876014e-05
   9.8755506e-01   2.0872600e-05
   9.8763103e-01   2.0869186e-05
   9.8770701e-01   2.0865773e-05
   9.8778298e-01   2.0862360e-05
   9.8785895e-01   2.0858948e-05
   9.8793492e-01   2.0855537e-05
   9.8801089e-01   2.0852127e-05
   9.8808686e-01   2.0848717e-05
   9.8816284e-01   2.0845309e-05
   9.8823881e-01   2.0841901e-05
   9.8831478e-01   2.0838494e-05
   9.8839075e-01   2.0835089e-05
   9.8846672e-01   2.0831684e-05
   9.8854269e-01   2.0828280e-05
   9.8861867e-01   2.0824877e-05
   9.8869464e-01   2.0821476e-05
   9.8877061e-01   2.0818075e-05
   9.8884658e-01   2.0814676e-05
   9.8892255e-01   2.0811279e-05
   9.8899852e-01   2.0807882e-05
   9.8907450e-01   2.0804487e-05
   9.8915047e-01   2.0801094e-05
   9.8922644e-01   2.0797702e-05
   9.8930241e-01   2.0794312e-05
   9.8937838e-01   2.0790923e-05
   9.8945435e-01   2.0787537e-05
   9.8953033e-01   2.0784152e-05
   9.8960630e-01   2.0780770e-05
   9.8968227e-01   2.0777390e-05
   9.8975824e-01   2.0774012e-05
   9.8983421e-01   2.0770637e-05
   9.8991018e-01   2.0767265e-05
   9.8998615e-01   2.0763895e-05
   9.9006213e-01   2.0760529e-05
   9.9013810e-01   2.0757166e-05
   9.9021407e-01   2.0753807e-05
   9.9029004e-01   2.0750452e-05
   9.9036601e-01   2.0747102e-05
   9.9044198e-01   2.0743756e-05
   9.9051796e-01   2.0740415e-05
   9.9059393e-01   2.0737081e-05
   9.9066990e-01   2.0733752e-05
   9.9074587e-01   2.0730431e-05
   9.9082184e-01   2.0727118e-05
   9.9089781e-01   2.0723814e-05
   9.9097379e-01   2.0720520e-05
   9.9104976e-01   2.0717237e-05
   9.9112573e-01   2.0713967e-05
   9.9120170e-01   2.0710712e-05
   9.9127767e-01   2.0707475e-05
   9.9135364e-01   2.0704258e-05
   9.9142962e-01   2.0701065e-05
   9.9150559e-01   2.0697900e-05
   9.9158156e-01   2.0694769e-05
   9.9165753e-01   2.0691680e-05
   9.9173350e-01   2.0688643e-05
   9.9180947e-01   2.0685671e-05
   9.9188545e-01   2.0682783e-05
   9.9196142e-01   2.0680005e-05
   9.9203739e-01   2.0677377e-05
   9.9211336e-01   2.0674958e-05
   9.9218933e-01   2.0672846e-05
   9.9226530e-01   2.0671210e-05
   9.9234128e-01   2.0670373e-05
   9.9241725e-01   2.0671032e-05
   9.9249322e-01   2.0675032e-05
   9.9256919e-01   2.0689375e-05
   9.9264516e-01   2.0785993e-05
   9.9272113e-01   2.0530833e-05
   9.9279710e-01   2.0596663e-05
   9.9287308e-01   2.0608589e-05
   9.9294905e-01   2.0611927e-05
   9.9302502e-01   2.0612317e-05
   9.9310099e-01   2.0611346e-05
   9.9317696e-01   2.0609637e-05
   9.9325293e-01   2.0607482e-05
   9.9332891e-01   2.0605038e-05
   9.9340488e-01   2.0602396e-05
   9.9348085e-01   2.0599611e-05
   9.9355682e-01   2.0596722e-05
   9.9363279e-01   2.0593752e-05
   9.9370876e-01   2.0590721e-05
   9.9378474e-01   2.0587640e-05
   9.9386071e-01   2.0584520e-05
   9.9393668e-01   2.0581368e-05
   9.9401265e-01   2.0578188e-05
   9.9408862e-01   2.0574987e-05
   9.9416459e-01   2.0571767e-05
   9.9424057e-01   2.0568530e-05
   9.9431654e-01   2.0565280e-05
   9.9439251e-01   2.0562019e-05
   9.9446848e-01   2.0558747e-05
   9.9454445e-01   2.0555466e-05
   9.9462042e-01   2.0552177e-05
   9.9469640e-01   2.0548882e-05
   9.9477237e-01   2.0545581e-05
   9.9484834e-01   2.0542274e-05
   9.9492431e-01   2.0538962e-05
   9.9500028e-01   2.0535647e-05
   9.9507625e-01   2.0532327e-05
   9.9515222e-01   2.0529005e-05
   9.9522820e-01   2.0525679e-05
   9.9530417e-01   2.0522350e-05
   9.9538014e-01   2.0519020e-05
   9.9545611e-01   2.0515686e-05
   9.9553208e-01   2.0512352e-05
   9.9560805e-01   2.0509015e-05
   9.9568403e-01   2.0505677e-05
   9.9576000e-01   2.0502337e-05
   9.9583597e-01   2.0498996e-05
   9.9591194e-01   2.0495654e-05
   9.9598791e-01   2.0492311e-05
   9.9606388e-01   2.0488967e-05
   9.9613986e-01   2.0485622e-05
   9.9621583e-01   2.0482277e-05
   9.9629180e-01   2.0478931e-05
   9.9636777e-01   2.0475584e-05
   9.9644374e-01   2.0472237e-05
   9.9651971e-01   2.0468890e-05
   9.9659569e-01   2.0465542e-05
   9.9667166e-01   2.0462194e-05
   9.9674763e-01   2.0458845e-05
   9.9682360e-01   2.0455497e-05
   9.9689957e-01   2.0452148e-05
   9.9697554e-01   2.0448799e-05
   9.9705152e-01   2.0445450e-05
   9.9712749e-01   2.0442101e-05
   9.9720346e-01   2.0438752e-05
   9.9727943e-01   2.0435404e-05
   9.9735540e-01   2.0432055e-05
   9.9743137e-01   2.0428706e-05
   9.9750735e-01   2.0425358e-05
   9.9758332e-01   2.0422009e-05
   9.9765929e-01   2.0418661e-05
   9.9773526e-01   2.0415313e-05
   9.9781123e-01   2.0411965e-05
   9.9788720e-01   2.0408617e-05
   9.9796317e-01   2.0405270e-05
   9.9803915e-01   2.0401923e-05
   9.9811512e-01   2.0398576e-05
   9.9819109e-01   2.0395229e-05
   9.9826706e-01   2.0391883e-05
   9.9834303e-01   2.0388537e-05
   9.9841900e-01   2.0385192e-05
   9.9849498e-01   2.0381846e-05
   9.9857095e-01   2.0378502e-05
   9.9864692e-01   2.0375157e-05
   9.9872289e-01   2.0371813e-05
   9.9879886e-01   2.0368469e-05
   9.9887483e-01   2.0365126e-05
   9.9895081e-01   2.0361783e-05
   9.9902678e-01   2.0358441e-05
   9.9910275e-01   2.0355099e-05
   9.9917872e-01   2.0351757e-05
   9.9925469e-01   2.0348416e-05
   9.9933066e-01   2.0345075e-05
   9.9940664e-01   2.0341735e-05
   9.9948261e-01   2.0338395e-05
   9.9955858e-01   2.0335056e-05
   9.9963455e-01   2.0331717e-05
   9.9971052e-01   2.0328379e-05
   9.9978649e-01   2.0325041e-05
   9.9986247e-01   2.0321704e-05
   9.9993844e-01   2.0318367e-05
   1.0000144e+00   2.0315031e-05
   1.0000904e+00   2.0311695e-05
   1.0001664e+00   2.0308360e-05
   1.0002423e+00   2.0305026e-05
   1.0003183e+00   2.0301691e-05
   1.0003943e+00   2.0298358e-05
   1.0004702e+00   2.0295025e-05
   1.0005462e+00   2.0291692e-05
   1.0006222e+00   2.0288360e-05
   1.0006982e+00   2.0285029e-05
   1.0007741e+00   2.0281698e-05
   1.0008501e+00   2.0278368e-05
   1.0009261e+00   2.0275038e-05
   1.0010020e+00   2.0271709e-05
   1.0010780e+00   2.0268380e-05
   1.0011540e+00   2.0265053e-05
   1.0012300e+00   2.0261725e-05
   1.0013059e+00   2.0258398e-05
   1.0013819e+00   2.0255072e-05
   1.0014579e+00   2.0251746e-05
   1.0015338e+00   2.0248421e-05
   1.0016098e+00   2.0245097e-05
   1.0016858e+00   2.0241773e-05
   1.0017618e+00   2.0238450e-05
   1.0018377e+00   2.0235127e-05
   1.0019137e+00   2.0231805e-05
   1.0019897e+00   2.0228484e-05
   1.0020656e+00   2.0225163e-05
   1.0021416e+00   2.0221843e-05
   1.0022176e+00   2.0218523e-05
   1.0022936e+00   2.0215204e-05
   1.0023695e+00   2.0211886e-05
   1.0024455e+00   2.0208568e-05
   1.0025215e+00   2.0205251e-05
   1.0025974e+00   2.0201934e-05
   1.0026734e+00   2.0198619e-05
   1.0027494e+00   2.0195303e-05
   1.0028254e+00   2.0191989e-05
   1.0029013e+00   2.0188675e-05
   1.0029773e+00   2.0185361e-05
   1.0030533e+00   2.0182049e-05
   1.0031292e+00   2.0178737e-05
   1.0032052e+00   2.0175425e-05
   1.0032812e+00   2.0172114e-05
   1.0033572e+00   2.0168804e-05
   1.0034331e+00   2.0165495e-05
